precinct_code,registered_voters,ballots_cast,is_city,income_class,population,land_area
55040040,793,659,0.0,3rd,41077.0,4571.0
55040018,604,531,0.0,3rd,41077.0,4571.0
55040020,479,417,0.0,3rd,41077.0,4571.0
55040019,640,562,0.0,3rd,41077.0,4571.0
55040009,606,525,0.0,3rd,41077.0,4571.0
55040011,783,651,0.0,3rd,41077.0,4571.0
55040010,580,512,0.0,3rd,41077.0,4571.0
55040039,571,492,0.0,3rd,41077.0,4571.0
55040037,556,478,0.0,3rd,41077.0,4571.0
55040035,682,607,0.0,3rd,41077.0,4571.0
55040036,786,698,0.0,3rd,41077.0,4571.0
55040034,604,536,0.0,3rd,41077.0,4571.0
55250013,750,663,0.0,1st,64578.0,5595.0
55250012,768,629,0.0,1st,64578.0,5595.0
55250014,592,501,0.0,1st,64578.0,5595.0
55250015,576,480,0.0,1st,64578.0,5595.0
55250029,566,501,0.0,1st,64578.0,5595.0
55250027,756,643,0.0,1st,64578.0,5595.0
55250028,567,496,0.0,1st,64578.0,5595.0
55250007,659,544,0.0,1st,64578.0,5595.0
55250008,764,639,0.0,1st,64578.0,5595.0
55250009,764,643,0.0,1st,64578.0,5595.0
55250006,779,659,0.0,1st,64578.0,5595.0
55250039,505,424,0.0,1st,64578.0,5595.0
55250040,375,321,0.0,1st,64578.0,5595.0
55250052,290,265,0.0,1st,64578.0,5595.0
55250050,760,636,0.0,1st,64578.0,5595.0
55250049,612,514,0.0,1st,64578.0,5595.0
55250051,797,657,0.0,1st,64578.0,5595.0
55250031,522,434,0.0,1st,64578.0,5595.0
55250030,466,408,0.0,1st,64578.0,5595.0
55250005,798,674,0.0,1st,64578.0,5595.0
55250002,778,656,0.0,1st,64578.0,5595.0
55250003,796,644,0.0,1st,64578.0,5595.0
55250004,741,598,0.0,1st,64578.0,5595.0
55250001,720,595,0.0,1st,64578.0,5595.0
55250037,524,449,0.0,1st,64578.0,5595.0
55250038,525,448,0.0,1st,64578.0,5595.0
55250060,754,633,0.0,1st,64578.0,5595.0
55250059,733,627,0.0,1st,64578.0,5595.0
55250056,716,618,0.0,1st,64578.0,5595.0
55250054,709,600,0.0,1st,64578.0,5595.0
55250055,761,658,0.0,1st,64578.0,5595.0
55250053,685,563,0.0,1st,64578.0,5595.0
55250017,583,516,0.0,1st,64578.0,5595.0
55250016,420,369,0.0,1st,64578.0,5595.0
55250043,749,665,0.0,1st,64578.0,5595.0
55250032,669,554,0.0,1st,64578.0,5595.0
55250033,679,569,0.0,1st,64578.0,5595.0
55250044,560,486,0.0,1st,64578.0,5595.0
55250045,391,334,0.0,1st,64578.0,5595.0
55250048,502,431,0.0,1st,64578.0,5595.0
55250046,662,567,0.0,1st,64578.0,5595.0
55250047,577,469,0.0,1st,64578.0,5595.0
55250057,527,457,0.0,1st,64578.0,5595.0
55250058,571,500,0.0,1st,64578.0,5595.0
55250064,704,582,0.0,1st,64578.0,5595.0
55250063,582,501,0.0,1st,64578.0,5595.0
55250018,507,430,0.0,1st,64578.0,5595.0
55250019,598,502,0.0,1st,64578.0,5595.0
55250042,794,643,0.0,1st,64578.0,5595.0
55250041,752,626,0.0,1st,64578.0,5595.0
55250022,739,636,0.0,1st,64578.0,5595.0
55250021,745,658,0.0,1st,64578.0,5595.0
55250020,732,615,0.0,1st,64578.0,5595.0
55250035,658,551,0.0,1st,64578.0,5595.0
55250034,675,545,0.0,1st,64578.0,5595.0
55250036,562,476,0.0,1st,64578.0,5595.0
55250061,543,471,0.0,1st,64578.0,5595.0
55250062,552,462,0.0,1st,64578.0,5595.0
55250025,676,577,0.0,1st,64578.0,5595.0
55250026,776,659,0.0,1st,64578.0,5595.0
55250010,762,691,0.0,1st,64578.0,5595.0
55250011,753,651,0.0,1st,64578.0,5595.0
55250024,600,398,0.0,1st,64578.0,5595.0
55250023,641,499,0.0,1st,64578.0,5595.0
55230014,393,312,0.0,3rd,24011.0,29101.0
55230015,422,357,0.0,3rd,24011.0,29101.0
55230012,568,497,0.0,3rd,24011.0,29101.0
55230013,538,457,0.0,3rd,24011.0,29101.0
55230008,502,431,0.0,3rd,24011.0,29101.0
55230009,450,394,0.0,3rd,24011.0,29101.0
55230006,423,375,0.0,3rd,24011.0,29101.0
55230005,387,337,0.0,3rd,24011.0,29101.0
55230018,724,609,0.0,3rd,24011.0,29101.0
55230019,533,461,0.0,3rd,24011.0,29101.0
55230004,800,680,0.0,3rd,24011.0,29101.0
55230003,599,489,0.0,3rd,24011.0,29101.0
55230001,626,541,0.0,3rd,24011.0,29101.0
55230002,623,512,0.0,3rd,24011.0,29101.0
55230027,120,108,0.0,3rd,24011.0,29101.0
55230026,548,471,0.0,3rd,24011.0,29101.0
55230025,694,587,0.0,3rd,24011.0,29101.0
55230023,674,567,0.0,3rd,24011.0,29101.0
55230024,679,585,0.0,3rd,24011.0,29101.0
55230016,540,469,0.0,3rd,24011.0,29101.0
55230017,523,464,0.0,3rd,24011.0,29101.0
55230020,611,529,0.0,3rd,24011.0,29101.0
55230007,608,503,0.0,3rd,24011.0,29101.0
55230010,412,368,0.0,3rd,24011.0,29101.0
55230011,418,363,0.0,3rd,24011.0,29101.0
55230022,621,527,0.0,3rd,24011.0,29101.0
55230021,590,516,0.0,3rd,24011.0,29101.0
55060013,617,557,0.0,2nd,56353.0,6664.0
55060012,601,544,0.0,2nd,56353.0,6664.0
55060010,599,534,0.0,2nd,56353.0,6664.0
55060011,610,541,0.0,2nd,56353.0,6664.0
55060043,485,423,0.0,2nd,56353.0,6664.0
55060042,366,319,0.0,2nd,56353.0,6664.0
55060020,798,711,0.0,2nd,56353.0,6664.0
55060022,721,633,0.0,2nd,56353.0,6664.0
55060021,714,612,0.0,2nd,56353.0,6664.0
55060003,719,632,0.0,2nd,56353.0,6664.0
55060002,598,506,0.0,2nd,56353.0,6664.0
55060001,701,579,0.0,2nd,56353.0,6664.0
55060015,753,661,0.0,2nd,56353.0,6664.0
55060014,707,598,0.0,2nd,56353.0,6664.0
55060016,440,374,0.0,2nd,56353.0,6664.0
55060017,439,393,0.0,2nd,56353.0,6664.0
55060028,542,491,0.0,2nd,56353.0,6664.0
55060026,778,701,0.0,2nd,56353.0,6664.0
55060027,533,467,0.0,2nd,56353.0,6664.0
55060039,738,652,0.0,2nd,56353.0,6664.0
55060037,746,658,0.0,2nd,56353.0,6664.0
55060038,673,608,0.0,2nd,56353.0,6664.0
55060047,704,620,0.0,2nd,56353.0,6664.0
55060046,708,625,0.0,2nd,56353.0,6664.0
55060041,571,511,0.0,2nd,56353.0,6664.0
55060040,716,639,0.0,2nd,56353.0,6664.0
55060049,800,718,0.0,2nd,56353.0,6664.0
55060048,800,707,0.0,2nd,56353.0,6664.0
55060029,503,453,0.0,2nd,56353.0,6664.0
55060030,446,378,0.0,2nd,56353.0,6664.0
55060005,757,663,0.0,2nd,56353.0,6664.0
55060004,737,600,0.0,2nd,56353.0,6664.0
55060050,572,494,0.0,2nd,56353.0,6664.0
55060052,771,663,0.0,2nd,56353.0,6664.0
55060051,706,627,0.0,2nd,56353.0,6664.0
55060009,622,552,0.0,2nd,56353.0,6664.0
55060007,657,578,0.0,2nd,56353.0,6664.0
55060008,521,467,0.0,2nd,56353.0,6664.0
55060033,770,663,0.0,2nd,56353.0,6664.0
55060031,781,715,0.0,2nd,56353.0,6664.0
55060032,800,704,0.0,2nd,56353.0,6664.0
55060034,783,693,0.0,2nd,56353.0,6664.0
55060044,574,502,0.0,2nd,56353.0,6664.0
55060045,367,330,0.0,2nd,56353.0,6664.0
55060035,660,564,0.0,2nd,56353.0,6664.0
55060036,593,487,0.0,2nd,56353.0,6664.0
55060006,757,667,0.0,2nd,56353.0,6664.0
55060024,732,638,0.0,2nd,56353.0,6664.0
55060025,793,697,0.0,2nd,56353.0,6664.0
55060023,774,682,0.0,2nd,56353.0,6664.0
55060019,687,604,0.0,2nd,56353.0,6664.0
55060018,696,633,0.0,2nd,56353.0,6664.0
55150058,647,565,0.0,2nd,64253.0,18964.0
55150057,596,544,0.0,2nd,64253.0,18964.0
55150019,504,458,0.0,2nd,64253.0,18964.0
55150020,436,390,0.0,2nd,64253.0,18964.0
55150059,524,493,0.0,2nd,64253.0,18964.0
55150060,347,311,0.0,2nd,64253.0,18964.0
55150040,525,462,0.0,2nd,64253.0,18964.0
55150041,522,481,0.0,2nd,64253.0,18964.0
55150047,585,528,0.0,2nd,64253.0,18964.0
55150048,752,682,0.0,2nd,64253.0,18964.0
55150010,524,491,0.0,2nd,64253.0,18964.0
55150009,360,335,0.0,2nd,64253.0,18964.0
55150050,547,489,0.0,2nd,64253.0,18964.0
55150049,556,514,0.0,2nd,64253.0,18964.0
55150051,519,460,0.0,2nd,64253.0,18964.0
55150005,726,638,0.0,2nd,64253.0,18964.0
55150002,597,525,0.0,2nd,64253.0,18964.0
55150001,721,619,0.0,2nd,64253.0,18964.0
55150008,666,586,0.0,2nd,64253.0,18964.0
55150006,670,566,0.0,2nd,64253.0,18964.0
55150004,670,574,0.0,2nd,64253.0,18964.0
55150007,737,631,0.0,2nd,64253.0,18964.0
55150003,707,613,0.0,2nd,64253.0,18964.0
55150064,505,452,0.0,2nd,64253.0,18964.0
55150061,741,646,0.0,2nd,64253.0,18964.0
55150062,665,560,0.0,2nd,64253.0,18964.0
55150063,563,478,0.0,2nd,64253.0,18964.0
55150065,535,478,0.0,2nd,64253.0,18964.0
55150011,602,548,0.0,2nd,64253.0,18964.0
55150012,567,499,0.0,2nd,64253.0,18964.0
55150044,551,508,0.0,2nd,64253.0,18964.0
55150046,645,585,0.0,2nd,64253.0,18964.0
55150045,591,524,0.0,2nd,64253.0,18964.0
55150053,559,479,0.0,2nd,64253.0,18964.0
55150052,370,307,0.0,2nd,64253.0,18964.0
55150024,735,652,0.0,2nd,64253.0,18964.0
55150023,735,644,0.0,2nd,64253.0,18964.0
55150013,739,650,0.0,2nd,64253.0,18964.0
55150014,548,481,0.0,2nd,64253.0,18964.0
55150043,527,492,0.0,2nd,64253.0,18964.0
55150042,568,528,0.0,2nd,64253.0,18964.0
55150039,758,689,0.0,2nd,64253.0,18964.0
55150035,637,571,0.0,2nd,64253.0,18964.0
55150038,746,672,0.0,2nd,64253.0,18964.0
55150036,571,520,0.0,2nd,64253.0,18964.0
55150037,757,679,0.0,2nd,64253.0,18964.0
55150021,417,389,0.0,2nd,64253.0,18964.0
55150022,574,523,0.0,2nd,64253.0,18964.0
55150018,514,463,0.0,2nd,64253.0,18964.0
55150017,694,632,0.0,2nd,64253.0,18964.0
55150026,663,603,0.0,2nd,64253.0,18964.0
55150025,656,594,0.0,2nd,64253.0,18964.0
55150027,538,496,0.0,2nd,64253.0,18964.0
55150029,585,528,0.0,2nd,64253.0,18964.0
55150028,582,537,0.0,2nd,64253.0,18964.0
55150016,548,472,0.0,2nd,64253.0,18964.0
55150015,710,630,0.0,2nd,64253.0,18964.0
55150056,494,443,0.0,2nd,64253.0,18964.0
55150054,525,472,0.0,2nd,64253.0,18964.0
55150055,573,520,0.0,2nd,64253.0,18964.0
55150033,444,399,0.0,2nd,64253.0,18964.0
55150034,591,519,0.0,2nd,64253.0,18964.0
55150032,584,523,0.0,2nd,64253.0,18964.0
55150031,513,420,0.0,2nd,64253.0,18964.0
55150030,502,441,0.0,2nd,64253.0,18964.0
55430020,563,487,0.0,3rd,40018.0,5124.0
55430019,566,455,0.0,3rd,40018.0,5124.0
55430037,442,399,0.0,3rd,40018.0,5124.0
55430036,538,458,0.0,3rd,40018.0,5124.0
55430003,429,325,0.0,3rd,40018.0,5124.0
55430004,505,418,0.0,3rd,40018.0,5124.0
55430016,575,483,0.0,3rd,40018.0,5124.0
55430015,505,430,0.0,3rd,40018.0,5124.0
55430017,482,417,0.0,3rd,40018.0,5124.0
55430024,586,515,0.0,3rd,40018.0,5124.0
55430025,725,631,0.0,3rd,40018.0,5124.0
55430026,593,526,0.0,3rd,40018.0,5124.0
55430006,615,512,0.0,3rd,40018.0,5124.0
55430005,525,443,0.0,3rd,40018.0,5124.0
55430032,590,500,0.0,3rd,40018.0,5124.0
55430033,478,408,0.0,3rd,40018.0,5124.0
55430034,615,528,0.0,3rd,40018.0,5124.0
55430021,350,301,0.0,3rd,40018.0,5124.0
55430014,520,442,0.0,3rd,40018.0,5124.0
55430013,622,537,0.0,3rd,40018.0,5124.0
55430040,800,661,0.0,3rd,40018.0,5124.0
55430041,794,653,0.0,3rd,40018.0,5124.0
55430042,798,677,0.0,3rd,40018.0,5124.0
55430002,785,643,0.0,3rd,40018.0,5124.0
55430001,789,657,0.0,3rd,40018.0,5124.0
55430038,542,479,0.0,3rd,40018.0,5124.0
55430039,558,478,0.0,3rd,40018.0,5124.0
55430011,623,542,0.0,3rd,40018.0,5124.0
55430012,740,608,0.0,3rd,40018.0,5124.0
55430018,686,597,0.0,3rd,40018.0,5124.0
55430043,601,542,0.0,3rd,40018.0,5124.0
55430008,475,396,0.0,3rd,40018.0,5124.0
55430007,525,430,0.0,3rd,40018.0,5124.0
55430035,503,400,0.0,3rd,40018.0,5124.0
55430009,567,490,0.0,3rd,40018.0,5124.0
55430010,677,594,0.0,3rd,40018.0,5124.0
55430027,786,686,0.0,3rd,40018.0,5124.0
55430028,639,539,0.0,3rd,40018.0,5124.0
55430023,620,543,0.0,3rd,40018.0,5124.0
55430022,737,625,0.0,3rd,40018.0,5124.0
55430031,451,378,0.0,3rd,40018.0,5124.0
55430029,558,473,0.0,3rd,40018.0,5124.0
55430030,522,417,0.0,3rd,40018.0,5124.0
55180077,650,555,1.0,2nd,"",3723.0
55180075,784,655,1.0,2nd,"",3723.0
55180073,772,640,1.0,2nd,"",3723.0
55180071,655,561,1.0,2nd,"",3723.0
55180076,688,577,1.0,2nd,"",3723.0
55180074,779,613,1.0,2nd,"",3723.0
55180072,638,528,1.0,2nd,"",3723.0
55180001,639,518,1.0,2nd,"",3723.0
55180003,695,585,1.0,2nd,"",3723.0
55180002,651,547,1.0,2nd,"",3723.0
55180004,743,630,1.0,2nd,"",3723.0
55180058,573,484,1.0,2nd,"",3723.0
55180048,666,561,1.0,2nd,"",3723.0
55180056,766,631,1.0,2nd,"",3723.0
55180054,750,480,1.0,2nd,"",3723.0
55180042,732,602,1.0,2nd,"",3723.0
55180046,681,560,1.0,2nd,"",3723.0
55180047,774,654,1.0,2nd,"",3723.0
55180044,769,655,1.0,2nd,"",3723.0
55180057,721,587,1.0,2nd,"",3723.0
55180051,718,598,1.0,2nd,"",3723.0
55180050,621,513,1.0,2nd,"",3723.0
55180053,793,610,1.0,2nd,"",3723.0
55180043,655,555,1.0,2nd,"",3723.0
55180045,704,600,1.0,2nd,"",3723.0
55180059,543,467,1.0,2nd,"",3723.0
55180052,667,560,1.0,2nd,"",3723.0
55180049,507,433,1.0,2nd,"",3723.0
55180055,781,640,1.0,2nd,"",3723.0
55180081,747,574,1.0,2nd,"",3723.0
55180082,722,557,1.0,2nd,"",3723.0
55180022,541,440,1.0,2nd,"",3723.0
55180019,776,638,1.0,2nd,"",3723.0
55180020,785,643,1.0,2nd,"",3723.0
55180021,500,412,1.0,2nd,"",3723.0
55180140,509,417,1.0,2nd,"",3723.0
55180139,574,470,1.0,2nd,"",3723.0
55180141,459,397,1.0,2nd,"",3723.0
55180064,789,648,1.0,2nd,"",3723.0
55180063,622,524,1.0,2nd,"",3723.0
55180065,508,451,1.0,2nd,"",3723.0
55180062,749,606,1.0,2nd,"",3723.0
55180060,515,430,1.0,2nd,"",3723.0
55180061,535,447,1.0,2nd,"",3723.0
55180142,757,649,1.0,2nd,"",3723.0
55180145,426,378,1.0,2nd,"",3723.0
55180143,431,366,1.0,2nd,"",3723.0
55180146,449,380,1.0,2nd,"",3723.0
55180144,763,628,1.0,2nd,"",3723.0
55180079,656,547,1.0,2nd,"",3723.0
55180078,788,653,1.0,2nd,"",3723.0
55180080,609,497,1.0,2nd,"",3723.0
55180154,583,499,1.0,2nd,"",3723.0
55180153,673,531,1.0,2nd,"",3723.0
55180155,658,542,1.0,2nd,"",3723.0
55180017,385,270,1.0,2nd,"",3723.0
55180016,642,491,1.0,2nd,"",3723.0
55180018,462,327,1.0,2nd,"",3723.0
55180066,581,471,1.0,2nd,"",3723.0
55180069,697,589,1.0,2nd,"",3723.0
55180070,618,538,1.0,2nd,"",3723.0
55180068,672,542,1.0,2nd,"",3723.0
55180067,783,643,1.0,2nd,"",3723.0
55180161,659,510,1.0,2nd,"",3723.0
55180162,540,446,1.0,2nd,"",3723.0
55180163,735,642,1.0,2nd,"",3723.0
55180095,618,506,1.0,2nd,"",3723.0
55180097,609,494,1.0,2nd,"",3723.0
55180089,489,414,1.0,2nd,"",3723.0
55180088,640,539,1.0,2nd,"",3723.0
55180094,635,538,1.0,2nd,"",3723.0
55180096,655,554,1.0,2nd,"",3723.0
55180093,628,516,1.0,2nd,"",3723.0
55180090,584,502,1.0,2nd,"",3723.0
55180091,595,489,1.0,2nd,"",3723.0
55180092,727,600,1.0,2nd,"",3723.0
55180124,506,434,1.0,2nd,"",3723.0
55180128,768,636,1.0,2nd,"",3723.0
55180119,679,559,1.0,2nd,"",3723.0
55180123,798,678,1.0,2nd,"",3723.0
55180133,509,416,1.0,2nd,"",3723.0
55180126,798,655,1.0,2nd,"",3723.0
55180132,471,402,1.0,2nd,"",3723.0
55180130,768,624,1.0,2nd,"",3723.0
55180127,769,614,1.0,2nd,"",3723.0
55180121,743,593,1.0,2nd,"",3723.0
55180131,790,651,1.0,2nd,"",3723.0
55180125,579,481,1.0,2nd,"",3723.0
55180129,665,566,1.0,2nd,"",3723.0
55180122,596,478,1.0,2nd,"",3723.0
55180014,758,540,1.0,2nd,"",3723.0
55180015,625,466,1.0,2nd,"",3723.0
55180013,786,626,1.0,2nd,"",3723.0
55180148,522,443,1.0,2nd,"",3723.0
55180149,634,527,1.0,2nd,"",3723.0
55180147,549,475,1.0,2nd,"",3723.0
55180010,663,545,1.0,2nd,"",3723.0
55180008,613,499,1.0,2nd,"",3723.0
55180009,622,515,1.0,2nd,"",3723.0
55180005,458,379,1.0,2nd,"",3723.0
55180007,629,509,1.0,2nd,"",3723.0
55180006,685,574,1.0,2nd,"",3723.0
55180135,656,544,1.0,2nd,"",3723.0
55180138,578,470,1.0,2nd,"",3723.0
55180136,708,582,1.0,2nd,"",3723.0
55180137,534,459,1.0,2nd,"",3723.0
55180134,676,564,1.0,2nd,"",3723.0
55180100,682,574,1.0,2nd,"",3723.0
55180098,726,593,1.0,2nd,"",3723.0
55180101,710,577,1.0,2nd,"",3723.0
55180102,778,610,1.0,2nd,"",3723.0
55180099,670,547,1.0,2nd,"",3723.0
55180103,704,577,1.0,2nd,"",3723.0
55180104,791,670,1.0,2nd,"",3723.0
55180105,614,526,1.0,2nd,"",3723.0
55180027,664,572,1.0,2nd,"",3723.0
55180030,694,581,1.0,2nd,"",3723.0
55180026,746,567,1.0,2nd,"",3723.0
55180029,421,353,1.0,2nd,"",3723.0
55180024,752,625,1.0,2nd,"",3723.0
55180023,660,562,1.0,2nd,"",3723.0
55180028,638,553,1.0,2nd,"",3723.0
55180025,743,640,1.0,2nd,"",3723.0
55180157,481,387,1.0,2nd,"",3723.0
55180159,500,401,1.0,2nd,"",3723.0
55180160,704,572,1.0,2nd,"",3723.0
55180158,731,603,1.0,2nd,"",3723.0
55180156,663,501,1.0,2nd,"",3723.0
55180087,487,420,1.0,2nd,"",3723.0
55180086,604,510,1.0,2nd,"",3723.0
55180106,693,567,1.0,2nd,"",3723.0
55180107,364,302,1.0,2nd,"",3723.0
55180012,569,463,1.0,2nd,"",3723.0
55180011,424,303,1.0,2nd,"",3723.0
55180036,742,626,1.0,2nd,"",3723.0
55180038,720,616,1.0,2nd,"",3723.0
55180033,759,609,1.0,2nd,"",3723.0
55180040,621,552,1.0,2nd,"",3723.0
55180037,776,672,1.0,2nd,"",3723.0
55180032,731,630,1.0,2nd,"",3723.0
55180031,706,614,1.0,2nd,"",3723.0
55180039,528,462,1.0,2nd,"",3723.0
55180034,643,540,1.0,2nd,"",3723.0
55180035,696,589,1.0,2nd,"",3723.0
55180041,583,483,1.0,2nd,"",3723.0
55180083,550,430,1.0,2nd,"",3723.0
55180084,486,408,1.0,2nd,"",3723.0
55180085,687,548,1.0,2nd,"",3723.0
55180150,508,431,1.0,2nd,"",3723.0
55180151,612,541,1.0,2nd,"",3723.0
55180152,519,457,1.0,2nd,"",3723.0
55180113,739,596,1.0,2nd,"",3723.0
55180115,785,638,1.0,2nd,"",3723.0
55180114,699,563,1.0,2nd,"",3723.0
55180116,685,560,1.0,2nd,"",3723.0
55180117,617,496,1.0,2nd,"",3723.0
55180118,401,304,1.0,2nd,"",3723.0
55180112,709,585,1.0,2nd,"",3723.0
55180110,591,527,1.0,2nd,"",3723.0
55180109,706,606,1.0,2nd,"",3723.0
55180111,573,500,1.0,2nd,"",3723.0
55180108,537,468,1.0,2nd,"",3723.0
55460023,530,450,1.0,2nd,"",10026.0
55460025,634,549,1.0,2nd,"",10026.0
55460024,687,592,1.0,2nd,"",10026.0
55460049,730,595,1.0,2nd,"",10026.0
55460048,751,589,1.0,2nd,"",10026.0
55460052,713,598,1.0,2nd,"",10026.0
55460087,665,570,1.0,2nd,"",10026.0
55460086,634,523,1.0,2nd,"",10026.0
55460088,658,542,1.0,2nd,"",10026.0
55460085,626,517,1.0,2nd,"",10026.0
55460115,542,464,1.0,2nd,"",10026.0
55460116,636,543,1.0,2nd,"",10026.0
55460012,743,637,1.0,2nd,"",10026.0
55460011,743,639,1.0,2nd,"",10026.0
55460010,766,664,1.0,2nd,"",10026.0
55460009,702,599,1.0,2nd,"",10026.0
55460054,701,580,1.0,2nd,"",10026.0
55460053,551,458,1.0,2nd,"",10026.0
55460055,701,606,1.0,2nd,"",10026.0
55460102,680,571,1.0,2nd,"",10026.0
55460103,704,586,1.0,2nd,"",10026.0
55460101,547,458,1.0,2nd,"",10026.0
55460099,741,647,1.0,2nd,"",10026.0
55460100,568,496,1.0,2nd,"",10026.0
55460056,711,603,1.0,2nd,"",10026.0
55460057,756,641,1.0,2nd,"",10026.0
55460089,612,521,1.0,2nd,"",10026.0
55460091,518,454,1.0,2nd,"",10026.0
55460090,526,453,1.0,2nd,"",10026.0
55460007,662,573,1.0,2nd,"",10026.0
55460002,680,562,1.0,2nd,"",10026.0
55460004,800,662,1.0,2nd,"",10026.0
55460005,635,557,1.0,2nd,"",10026.0
55460008,785,672,1.0,2nd,"",10026.0
55460006,643,558,1.0,2nd,"",10026.0
55460034,529,458,1.0,2nd,"",10026.0
55460035,441,383,1.0,2nd,"",10026.0
55460113,620,550,1.0,2nd,"",10026.0
55460112,755,664,1.0,2nd,"",10026.0
55460060,653,516,1.0,2nd,"",10026.0
55460059,679,552,1.0,2nd,"",10026.0
55460058,667,567,1.0,2nd,"",10026.0
55460017,715,608,1.0,2nd,"",10026.0
55460015,714,607,1.0,2nd,"",10026.0
55460019,649,542,1.0,2nd,"",10026.0
55460016,731,611,1.0,2nd,"",10026.0
55460018,678,576,1.0,2nd,"",10026.0
55460044,737,615,1.0,2nd,"",10026.0
55460045,683,595,1.0,2nd,"",10026.0
55460043,673,543,1.0,2nd,"",10026.0
55460042,427,382,1.0,2nd,"",10026.0
55460097,523,451,1.0,2nd,"",10026.0
55460094,669,564,1.0,2nd,"",10026.0
55460098,559,483,1.0,2nd,"",10026.0
55460095,513,438,1.0,2nd,"",10026.0
55460096,542,462,1.0,2nd,"",10026.0
55460093,415,329,1.0,2nd,"",10026.0
55460092,544,471,1.0,2nd,"",10026.0
55460117,687,528,1.0,2nd,"",10026.0
55460084,644,574,1.0,2nd,"",10026.0
55460083,672,584,1.0,2nd,"",10026.0
55460022,620,513,1.0,2nd,"",10026.0
55460021,642,544,1.0,2nd,"",10026.0
55460119,571,484,1.0,2nd,"",10026.0
55460118,554,484,1.0,2nd,"",10026.0
55460121,345,287,1.0,2nd,"",10026.0
55460120,478,398,1.0,2nd,"",10026.0
55460067,681,566,1.0,2nd,"",10026.0
55460068,589,483,1.0,2nd,"",10026.0
55460069,655,533,1.0,2nd,"",10026.0
55460066,729,612,1.0,2nd,"",10026.0
55460014,675,586,1.0,2nd,"",10026.0
55460013,590,501,1.0,2nd,"",10026.0
55460082,408,330,1.0,2nd,"",10026.0
55460063,712,613,1.0,2nd,"",10026.0
55460064,661,558,1.0,2nd,"",10026.0
55460065,536,464,1.0,2nd,"",10026.0
55460110,647,550,1.0,2nd,"",10026.0
55460107,698,582,1.0,2nd,"",10026.0
55460105,743,630,1.0,2nd,"",10026.0
55460109,798,667,1.0,2nd,"",10026.0
55460111,642,540,1.0,2nd,"",10026.0
55460104,765,643,1.0,2nd,"",10026.0
55460106,682,557,1.0,2nd,"",10026.0
55460108,660,578,1.0,2nd,"",10026.0
55460030,791,607,1.0,2nd,"",10026.0
55460033,800,666,1.0,2nd,"",10026.0
55460032,799,663,1.0,2nd,"",10026.0
55460031,782,608,1.0,2nd,"",10026.0
55460079,757,618,1.0,2nd,"",10026.0
55460080,705,589,1.0,2nd,"",10026.0
55460075,440,346,1.0,2nd,"",10026.0
55460077,757,604,1.0,2nd,"",10026.0
55460078,768,627,1.0,2nd,"",10026.0
55460076,408,347,1.0,2nd,"",10026.0
55460074,507,427,1.0,2nd,"",10026.0
55460070,608,527,1.0,2nd,"",10026.0
55460072,658,551,1.0,2nd,"",10026.0
55460073,651,541,1.0,2nd,"",10026.0
55460071,542,458,1.0,2nd,"",10026.0
55460037,538,449,1.0,2nd,"",10026.0
55460038,706,626,1.0,2nd,"",10026.0
55460040,534,452,1.0,2nd,"",10026.0
55460039,596,508,1.0,2nd,"",10026.0
55460036,547,475,1.0,2nd,"",10026.0
55460047,361,308,1.0,2nd,"",10026.0
55460046,533,462,1.0,2nd,"",10026.0
55460028,566,469,1.0,2nd,"",10026.0
55460027,544,478,1.0,2nd,"",10026.0
55460026,575,504,1.0,2nd,"",10026.0
55410006,728,619,0.0,3rd,43979.0,8188.0
55410021,620,524,0.0,3rd,43979.0,8188.0
55410002,551,483,0.0,3rd,43979.0,8188.0
55410001,508,445,0.0,3rd,43979.0,8188.0
55410036,464,422,0.0,3rd,43979.0,8188.0
55410035,448,403,0.0,3rd,43979.0,8188.0
55410009,472,417,0.0,3rd,43979.0,8188.0
55410032,511,439,0.0,3rd,43979.0,8188.0
55410031,614,516,0.0,3rd,43979.0,8188.0
55410008,450,385,0.0,3rd,43979.0,8188.0
55410007,438,362,0.0,3rd,43979.0,8188.0
55410023,476,425,0.0,3rd,43979.0,8188.0
55410024,505,440,0.0,3rd,43979.0,8188.0
55410026,555,481,0.0,3rd,43979.0,8188.0
55410046,558,472,0.0,3rd,43979.0,8188.0
55410047,540,469,0.0,3rd,43979.0,8188.0
55410034,330,287,0.0,3rd,43979.0,8188.0
55410033,541,447,0.0,3rd,43979.0,8188.0
55410019,486,421,0.0,3rd,43979.0,8188.0
55410020,520,473,0.0,3rd,43979.0,8188.0
55410037,778,676,0.0,3rd,43979.0,8188.0
55410038,788,658,0.0,3rd,43979.0,8188.0
55410014,749,663,0.0,3rd,43979.0,8188.0
55410013,743,631,0.0,3rd,43979.0,8188.0
55410048,654,568,0.0,3rd,43979.0,8188.0
55410028,408,350,0.0,3rd,43979.0,8188.0
55410027,399,348,0.0,3rd,43979.0,8188.0
55410030,307,275,0.0,3rd,43979.0,8188.0
55410029,520,470,0.0,3rd,43979.0,8188.0
55410015,379,304,0.0,3rd,43979.0,8188.0
55410016,425,368,0.0,3rd,43979.0,8188.0
55410017,449,400,0.0,3rd,43979.0,8188.0
55410018,501,452,0.0,3rd,43979.0,8188.0
55410012,606,520,0.0,3rd,43979.0,8188.0
55410011,714,609,0.0,3rd,43979.0,8188.0
55410022,578,509,0.0,3rd,43979.0,8188.0
